gene,gene_name,zscore,effect_size,pvalue,var_g,n_snps_used,n_snps_in_model,pred_perf_r2,pred_perf_pval
ENSG00000166343.9,MSS51,-0.11099999999999999,-1.0669432235798373,0.9116163467327998,0.01082339077203859,1,1,,
ENSG00000163568.14,AIM2,0.111,0.43116996466538127,0.9116163467327998,0.06627488107304118,1,1,,
ENSG00000152910.18,CNTNAP4,-0.1108763162813832,-0.16233396359467975,0.9117144266531485,0.46650767375133023,2,2,,
ENSG00000198964.13,SGMS1,0.11040980550902313,1.4122396166207039,0.912084377002922,0.00611221340618988,2,2,,
ENSG00000085117.11,CD82,0.11034863399985502,0.290181318624643,0.9121328883827369,0.14460890017848435,3,3,,
ENSG00000166426.7,CRABP1,0.11,0.5708218906689805,0.9124093749153664,0.03713506008439622,1,1,,
ENSG00000104312.7,RIPK2,-0.11,-4.501289448136166,0.9124093749153664,0.0005971885735225175,1,1,,
ENSG00000166167.17,BTRC,-0.11,-1.644711389903988,0.9124093749153664,0.004473072839981911,1,1,,
ENSG00000105619.13,TFPT,-0.11,-1.5837922419145158,0.9124093749153664,0.004823796163354503,1,1,,
ENSG00000101365.20,IDH3B,-0.11000000000000001,-4.957603512797601,0.9124093749153664,0.000492313549440986,1,2,,
ENSG00000178199.13,ZC3H12D,0.11000000000000001,0.5870549036146319,0.9124093749153664,0.0351097656187711,1,1,,
ENSG00000145725.19,PPIP5K2,0.10923014536629119,0.34749050853200464,0.913019950809483,0.09880959745181872,2,2,,
ENSG00000101412.12,E2F1,0.1091351857669356,0.27788925038677276,0.9130952673483954,0.1542361193126016,2,3,,
ENSG00000133665.12,DYDC2,0.10900083183831935,4.135555791253113,0.9132018305559888,0.0006946912941074623,2,2,,
ENSG00000106268.15,NUDT1,0.109,6.451229508467121,0.9132024903358239,0.000285474953368119,1,1,,
ENSG00000006740.16,ARHGAP44,-0.10899999999999999,-0.7389536472072179,0.9132024903358239,0.021757981436546153,1,1,,
ENSG00000006194.9,ZNF263,0.109,0.41087717192266127,0.9132024903358239,0.07037671160117015,1,3,,
ENSG00000187098.14,MITF,-0.109,-8.596384895659021,0.9132024903358239,0.0001607760264891231,1,1,,
ENSG00000142405.21,NLRP12,-0.109,-3.7176585588690125,0.9132024903358239,0.0008596348134502,1,2,,
ENSG00000082175.14,PGR,0.109,2.23775547807244,0.9132024903358239,0.0023726175469732476,1,1,,
ENSG00000152292.16,SH2D6,-0.10872415399282512,-0.18290316463632122,0.9134212833043088,0.3533536928195412,2,2,,
ENSG00000123146.19,ADGRE5,0.108,0.5240095104648222,0.9139956922105668,0.04247849999397083,1,2,,
ENSG00000143158.10,MPC2,0.108,0.6905720574689596,0.9139956922105668,0.024458482479531293,1,1,,
ENSG00000163093.11,BBS5,-0.10799999999999998,-22.095216024450433,0.9139956922105668,2.3891917528793654e-05,1,1,,
ENSG00000101138.11,CSTF1,-0.108,-0.9231640360525205,0.9139956922105668,0.013686416638403032,1,2,,
ENSG00000260475.1,RP11-85A1.3,0.108,0.3446449189013882,0.9139956922105668,0.09819825058073652,1,2,,
ENSG00000179889.18,PDXDC1,0.108,0.32165515630147945,0.9139956922105668,0.11273700042910534,1,1,,
ENSG00000137831.14,UACA,-0.10701361974025327,-0.49555587172329846,0.9147781748134483,0.0466329463676884,2,2,,
ENSG00000088179.8,PTPN4,-0.107,-27.160714528556966,0.9147889797557309,1.5519766165623795e-05,1,1,,
ENSG00000164715.5,LMTK2,-0.107,-4.496850733218974,0.9147889797557309,0.0005661748991092702,1,2,,
ENSG00000187801.14,ZFP69B,-0.106,-7.0523949412873055,0.9155823521871969,0.00022591157326847297,1,2,,
ENSG00000170537.12,TMC7,-0.106,-155.1404695888666,0.9155823521871969,4.66832977286522e-07,1,1,,
ENSG00000158258.16,CLSTN2,-0.10600000000000001,-9.278568132579943,0.9155823521871969,0.00013051180866900083,1,1,,
ENSG00000071246.10,VASH1,-0.106,-34.92491148105953,0.9155823521871969,9.211727928275539e-06,1,2,,
ENSG00000171903.16,CYP4F11,-0.10600000000000001,-0.35781503077164417,0.9155823521871969,0.08775958692572461,1,1,,
ENSG00000105197.10,TIMM50,0.1059875177763438,2.8113087461456634,0.9155922557724021,0.0014213215956798953,2,2,,
ENSG00000184227.7,ACOT1,-0.10543646031546688,-0.11638090709726184,0.9160294861390325,0.8207637352304045,2,4,,
ENSG00000100099.20,HPS4,0.10502130039495274,0.29600125716292236,0.916358906911822,0.1258831703010937,2,2,,
ENSG00000170523.3,KRT83,0.105,0.9412054028640064,0.9163758087205908,0.012445426236168405,1,1,,
ENSG00000126091.19,ST3GAL3,0.105,5.740413905662337,0.9163758087205908,0.0003345739953290931,1,1,,
ENSG00000166451.13,CENPN,-0.105,-0.5068297590823185,0.9163758087205908,0.04291947332898554,1,1,,
ENSG00000172725.13,CORO1B,0.105,1.2842465808343524,0.9163758087205908,0.0066846975428278,1,2,,
ENSG00000103510.19,KAT8,-0.105,-59.43171032360823,0.9163758087205908,3.1213476410636054e-06,1,3,,
ENSG00000123066.7,MED13L,0.10499999999999998,2.6749864295991648,0.9163758087205908,0.0015407615493459304,1,1,,
ENSG00000243678.11,NME2,0.10438846260400438,0.24667737471250875,0.9168610781681743,0.17907970383987334,2,2,,
ENSG00000164690.7,SHH,-0.104,-1.6876276337641976,0.9171693485712877,0.0037976367593904976,1,2,,
ENSG00000164125.15,FAM198B,-0.104,-0.39655124112591866,0.9171693485712877,0.0687809312595175,1,1,,
ENSG00000174576.9,NPAS4,-0.104,-2.4771235673391936,0.9171693485712877,0.0017626713115140625,1,2,,
ENSG00000228559.1,RP3-340B19.3,0.104,1.9339687412121829,0.9171693485712877,0.002891796834689706,1,1,,
ENSG00000163710.7,PCOLCE2,-0.10399999999999998,-0.5617163040829104,0.9171693485712877,0.034279353233848,1,2,,
ENSG00000166770.10,ZNF667-AS1,-0.104,-0.4478884528280802,0.9171693485712877,0.05391715235956953,1,1,,
ENSG00000173334.3,TRIB1,-0.104,-2.1635383455531034,0.9171693485712877,0.0023106676541546096,1,1,,
ENSG00000276772.1,CTD-2515H24.2,0.10399999999999998,11.06520474475966,0.9171693485712877,8.833804221403197e-05,1,1,,
ENSG00000123200.16,ZC3H13,-0.104,-1.9985895575143897,0.9171693485712877,0.0027078178746757155,1,1,,
ENSG00000275966.1,RP11-1055B8.9,0.104,0.674017543735742,0.9171693485712877,0.023808074731145296,1,1,,
ENSG00000122335.13,SERAC1,-0.10351818021876613,-0.0952002394160144,0.9175517212797991,1.1823802760616695,2,2,,
ENSG00000179988.13,PSTK,-0.10345849683024622,-0.4771667849382692,0.9175990874119407,0.04701018039804892,2,2,,
ENSG00000204311.12,DFNB59,0.103,2.5731996961807138,0.917962970954414,0.001602239619226913,1,1,,
ENSG00000180228.12,PRKRA,-0.103,-1774.2516502021456,0.917962970954414,3.37010951363345e-09,1,1,,
ENSG00000155256.17,ZFYVE27,0.103,20.177351738712826,0.917962970954414,2.605830240495111e-05,1,1,,
ENSG00000166359.10,WDR88,-0.103,-0.6315805791680366,0.917962970954414,0.026596036179495134,1,1,,
ENSG00000143630.9,HCN3,0.10300000000000001,2.429683046056148,0.917962970954414,0.0017971122430987172,1,1,,
ENSG00000127743.5,IL17B,0.103,3.5935582588821817,0.917962970954414,0.0008215331061329144,1,1,,
ENSG00000147789.15,ZNF7,0.103,1.2857042063587614,0.917962970954414,0.006417890749155258,1,1,,
ENSG00000248964.6,RP11-94H18.1,0.103,0.46563532490741594,0.917962970954414,0.04893083298009802,1,1,,
ENSG00000133026.12,MYH10,-0.10292192934606831,-1.7490716250003573,0.9180249330231537,0.0034625866390291006,2,2,,
ENSG00000118363.11,SPCS2,-0.10291779159980542,-3.5063906466962202,0.9180282170279667,0.0008615099919600919,2,2,,
ENSG00000158710.14,TAGLN2,0.10226337135585327,1.449424118757355,0.9185476282661958,0.0049779352670031,2,2,,
ENSG00000103091.14,WDR59,-0.10214918908083544,-1.7806124664187648,0.9186382579377593,0.003291023832638454,2,2,,
ENSG00000121690.10,DEPDC7,-0.102,-1.7668504280721697,0.9187566750848488,0.003332734915452945,1,2,,
ENSG00000239779.6,WBP1,0.10200000000000001,3.9640644515174794,0.9187566750848488,0.0006620928980502854,1,1,,
ENSG00000115486.11,GGCX,0.10194428001812043,0.26022703623424814,0.9188009026531673,0.1534690818893263,2,2,,
ENSG00000196693.14,ZNF33B,-0.1016404067395476,-0.2037142484979113,0.9190421055731065,0.24893730085045915,2,2,,
ENSG00000256235.1,SMIM3,-0.101,-0.9258726026539694,0.9195504601772272,0.011899816960834395,1,1,,
ENSG00000185974.6,GRK1,-0.101,-2.535254194569559,0.9195504601772272,0.0015870833214966288,1,1,,
ENSG00000168394.10,TAP1,-0.101,-0.7912247178942035,0.9195504601772272,0.016294575662479452,1,1,,
ENSG00000188848.15,BEND4,0.10099999999999999,39.24600668876427,0.9195504601772272,6.622954943234905e-06,1,1,,
ENSG00000104537.16,ANXA13,-0.101,-0.3226737560467174,0.9195504601772272,0.09797504207110332,1,1,,
ENSG00000162746.14,FCRLB,-0.101,-0.4212627332739868,0.9195504601772272,0.05748263461715278,1,2,,
ENSG00000234177.5,LINC01114,0.10038526189608042,0.24879814966822458,0.9200384699630794,0.16279670870987487,2,3,,
ENSG00000108395.13,TRIM37,-0.10032775729005425,-5.9241480306620895,0.9200841215323282,0.00028680743429807193,2,2,,
ENSG00000232850.3,PTGES2-AS1,0.1,0.45548559390173937,0.920344325445942,0.04820040736406848,1,1,,
ENSG00000111554.14,MDM1,-0.1,-1.0938654540824597,0.920344325445942,0.008357419195131058,1,3,,
ENSG00000119523.9,ALG2,-0.1,-32.063525108392604,0.920344325445942,9.72696750084327e-06,1,2,,
ENSG00000269947.1,RP11-849F2.9,0.09999999999999999,0.30952078158333096,0.920344325445942,0.10438074044010985,1,1,,
ENSG00000148334.14,PTGES2,-0.09999999999999999,-2.5479037811990706,0.920344325445942,0.001540401572754007,1,1,,
ENSG00000106261.16,ZKSCAN1,0.1,1.1717502176583607,0.920344325445942,0.00728332876646144,1,1,,
ENSG00000110367.11,DDX6,0.09948248496469464,0.4309002360895757,0.9207551938822846,0.05330154354222455,2,2,,
ENSG00000141519.14,CCDC40,-0.09911611564247719,-0.14776147310278634,0.9210460766622468,0.4499519343079752,2,2,,
ENSG00000172428.10,COPS9,-0.099,-0.8379960538920519,0.9211382701051466,0.013956818863063943,1,1,,
ENSG00000169976.6,SF3B5,-0.099,-2.6413182412563043,0.9211382701051466,0.001404846674840606,1,2,,
ENSG00000099992.15,TBC1D10A,0.099,81.35717519660135,0.9211382701051466,1.4807395184456002e-06,1,1,,
ENSG00000105948.13,TTC26,-0.099,-4.091376020122039,0.9211382701051466,0.0005855063350329982,1,1,,
ENSG00000182541.17,LIMK2,-0.099,-0.6292881540149051,0.9211382701051466,0.02474977620305573,1,1,,
ENSG00000261121.1,RP11-496D24.2,0.09899999999999999,0.5658912381074268,0.9211382701051466,0.030605850313993533,1,1,,
ENSG00000161016.17,RPL8,-0.099,-0.8815783324523324,0.9211382701051466,0.012610972371070046,1,2,,
ENSG00000213853.9,EMP2,0.099,0.6298410026648352,0.9211382701051466,0.024706346590928456,1,2,,
ENSG00000106012.17,IQCE,-0.099,-0.9889130863260893,0.9211382701051466,0.010021994066050357,1,1,,
ENSG00000253305.2,PCDHGB6,-0.09873775231425092,-0.9359061906610537,0.921346493296512,0.011130170912188963,2,2,,
ENSG00000170545.16,SMAGP,-0.09861531729207734,-0.2690482678771431,0.9214437078643872,0.1343471172294006,2,2,,
ENSG00000150361.11,KLHL1,-0.09808885201298052,-0.33015060526182893,0.9218617396419052,0.08827040271428571,2,2,,
ENSG00000170325.14,PRDM10,0.098,5.158402706486575,0.9219322933687567,0.00036092890511922696,1,1,,
ENSG00000276136.1,RP11-50I19.2,-0.098,-0.711492439962066,0.9219322933687567,0.018971932542253957,1,1,,
ENSG00000120837.7,NFYB,-0.098,-8.162203460208657,0.9219322933687567,0.00014415752546532645,1,1,,
ENSG00000091972.18,CD200,0.09799999999999999,34.51082254461695,0.9219322933687567,8.063833096537804e-06,1,2,,
ENSG00000236700.5,LINC01010,-0.098,-0.561018060543536,0.9219322933687567,0.030513952540355483,1,1,,
ENSG00000162961.13,DPY30,0.098,1.2119976119831501,0.9219322933687567,0.0065380558046081,1,2,,
ENSG00000167588.12,GPD1,-0.098,-3.012649440546547,0.9219322933687567,0.0010581688026682855,1,1,,
ENSG00000181798.2,LINC00471,-0.098,-0.12389603092189455,0.9219322933687567,0.6256585213019463,1,1,,
ENSG00000267072.2,NAGPA-AS1,0.09799291045903663,0.4355549362596728,0.9219379229079421,0.05061781955372353,2,2,,
ENSG00000224790.2,AP000704.5,-0.09747025257836378,-0.08649298158739006,0.9223529567264257,1.2699377881029157,3,3,,
ENSG00000204241.7,RP11-713P17.3,0.09733120914875114,0.14807482936262212,0.9224633723368875,0.4320577062024877,2,2,,
ENSG00000166669.13,ATF7IP2,0.09710137039474412,11.56577683777772,0.9226458925886086,7.048571372675557e-05,2,2,,
ENSG00000013561.17,RNF14,-0.097,-0.6795329968267002,0.9227263944504532,0.020376161227463056,1,1,,
ENSG00000137727.12,ARHGAP20,-0.097,-1.620321530203394,0.9227263944504532,0.0035837777019193722,1,1,,
ENSG00000269949.1,RP11-738E22.3,0.097,17.513992244540077,0.9227263944504532,3.067419417341727e-05,1,2,,
ENSG00000164675.10,IQUB,-0.097,-2.166622687970792,0.9227263944504532,0.0020043653914975797,1,1,,
ENSG00000162980.16,ARL5A,-0.097,-1.8872314331594855,0.9227263944504532,0.002641758696091867,1,1,,
ENSG00000275088.1,RP11-442O1.3,0.097,0.7151834941792783,0.9227263944504532,0.018395368960731528,1,1,,
ENSG00000000457.13,SCYL3,-0.09675921324781814,-0.2197026541137331,0.9229176150077227,0.19396083719975965,2,2,,
ENSG00000177688.6,SUMO4,-0.09614401182668252,-1.5797967656279168,0.9234061968049537,0.003703753198128615,2,2,,
ENSG00000159263.15,SIM2,0.096,0.8144339171334842,0.9235205725636841,0.013894110961250464,1,1,,
ENSG00000204991.10,SPIRE2,-0.096,-0.6437192549477746,0.9235205725636841,0.022240751935311,1,2,,
ENSG00000105483.17,CARD8,-0.096,-5.443576544647821,0.9235205725636841,0.00031100960225935686,1,2,,
ENSG00000060491.16,OGFR,0.096,0.42853573673973705,0.9235205725636841,0.05018435845308771,1,2,,
ENSG00000179364.13,PACS2,0.096,10.440645697611483,0.9235205725636841,8.454496516754564e-05,1,1,,
ENSG00000166922.8,SCG5,-0.09599999999999999,-4.671383859310133,0.9235205725636842,0.00042232943795197117,1,2,,
ENSG00000049245.12,VAMP3,0.09575239011637754,0.46133032985288464,0.9237172307211452,0.043079953998624146,2,2,,
ENSG00000186026.6,ZNF284,0.09551883019402782,0.2917719693309237,0.9239027343104272,0.10717434963595286,2,2,,
ENSG00000151224.12,MAT1A,0.0954994934704428,0.898638153522605,0.9239180925745991,0.011293600713995803,2,2,,
ENSG00000223403.3,MEG9,-0.09509668574174503,-0.7307889914375153,0.9242380305422169,0.01693350146714625,2,2,,
ENSG00000163319.10,MRPS18C,0.095,0.6812916999866596,0.9243148269216673,0.01944379414381695,1,1,,
ENSG00000183160.8,TMEM119,-0.095,-177.3164572267119,0.9243148269216673,2.870444270671083e-07,1,1,,
ENSG00000205560.12,CPT1B,0.09488999022835246,0.09799533818595142,0.9244022072836214,0.9376267127520492,2,2,,
ENSG00000167766.18,ZNF83,0.09436289968020842,0.14684397324284307,0.9248208860278958,0.412943183759759,3,5,,
ENSG00000107566.13,ERLIN1,-0.094,-1.3161090935144988,0.9251091567373925,0.005101195025505719,1,1,,
ENSG00000251138.6,RP11-81H3.2,-0.094,-0.5487380486881085,0.9251091567373925,0.029344421895095868,1,1,,
ENSG00000132680.10,KIAA0907,-0.094,-2.9271422201785247,0.9251091567373925,0.0010312597306244284,1,2,,
ENSG00000271653.1,RP11-259K5.1,-0.094,-5.10392351793904,0.9251091567373925,0.00033919339862895336,1,1,,
ENSG00000162461.7,SLC25A34,0.094,0.16198527375805105,0.9251091567373925,0.3367477005060545,1,2,,
ENSG00000198042.10,MAK16,0.09344230196114532,0.31781936049562043,0.9255521854023226,0.08644230893642865,2,2,,
ENSG00000198468.7,FLVCR1-AS1,0.09342682052744108,0.0829082003834024,0.9255644839984412,1.269837539877267,2,2,,
ENSG00000122884.12,P4HA1,0.093,43.01355280309162,0.9259035612236235,4.674716369634989e-06,1,1,,
ENSG00000269399.2,CTD-3222D19.12,-0.093,-39.007527950541295,0.9259035612236235,5.68419594404573e-06,1,1,,
ENSG00000197977.3,ELOVL2,0.093,0.8429943639170716,0.9259035612236235,0.012170727955959469,1,2,,
ENSG00000170615.14,SLC26A5,0.09299999999999999,17.12589145477118,0.9259035612236235,2.9488964517712832e-05,1,2,,
ENSG00000072518.20,MARK2,-0.093,-0.6852403720739424,0.9259035612236235,0.01841959227358473,1,1,,
ENSG00000198815.8,FOXJ3,0.093,0.7879565805816027,0.9259035612236235,0.013930327392097038,1,1,,
ENSG00000149218.4,ENDOD1,-0.093,-2.1897925804405065,0.9259035612236235,0.0018036818588368976,1,1,,
ENSG00000178750.2,STX19,0.093,0.21880987947366032,0.9259035612236235,0.18064753643189113,1,1,,
ENSG00000267002.2,RP11-242D8.1,-0.093,-0.2714053321538725,0.9259035612236235,0.11741650405307913,1,1,,
ENSG00000185917.13,SETD4,-0.093,-0.2780501081588667,0.9259035612236235,0.11187157706279888,1,2,,
ENSG00000109472.13,CPE,0.09284232307435142,1.004573148578764,0.9260288272441828,0.008541396174198834,2,2,,
ENSG00000102934.9,PLLP,-0.09260144892484837,-2.065967211462761,0.9262201926207068,0.0020090406072349235,2,2,,
ENSG00000188730.4,VWC2,-0.09204358235275295,-14.065157652215463,0.9266634128272306,4.2825043963184016e-05,2,2,,
ENSG00000105327.17,BBC3,-0.09200000000000001,-0.8212923237405831,0.926698039592901,0.012548162300591194,1,2,,
ENSG00000082996.19,RNF13,-0.092,-87.83264679048325,0.926698039592901,1.0971442069394175e-06,1,1,,
ENSG00000148572.15,NRBF2,-0.092,-1.032653404769811,0.926698039592901,0.0079371848015231,1,2,,
ENSG00000277232.2,GTSE1-AS1,-0.092,-0.14152661423485569,0.926698039592901,0.4225707385717816,1,1,,
ENSG00000127580.15,WDR24,-0.092,-0.8550697957220569,0.926698039592901,0.011576373305325847,1,1,,
ENSG00000127311.9,HELB,0.092,0.22960776266476665,0.926698039592901,0.16054712068452828,1,1,,
ENSG00000276791.1,CTD-2270P14.5,-0.092,-0.1221835511324567,0.926698039592901,0.5669570605799207,1,1,,
ENSG00000234511.8,C5orf58,0.092,17.080986321130936,0.926698039592901,2.901013600792784e-05,1,1,,
ENSG00000136813.14,KIAA0368,0.092,0.41857072858889366,0.926698039592901,0.04831010112412183,1,1,,
ENSG00000143952.19,VPS54,-0.09170198204858108,-2.8361889936450035,0.9269348225824516,0.0010454111084997838,2,2,,
ENSG00000151327.12,FAM177A1,0.09148927807715891,0.5439625478327764,0.9271038253615687,0.028288010387578975,2,2,,
ENSG00000136546.13,SCN7A,0.091,0.5675923997338415,0.9274925910575448,0.025704528484036596,1,1,,
ENSG00000115392.11,FANCL,-0.091,-0.8372280827608236,0.9274925910575448,0.011813952221581598,1,1,,
ENSG00000212123.3,PRR22,0.091,0.35284124496415076,0.9274925910575448,0.0665156888522945,1,1,,
ENSG00000100276.9,RASL10A,0.09098353189474614,0.5670257142826274,0.9275056764220447,0.025746611199529534,2,2,,
ENSG00000198646.13,NCOA6,0.09083940388875832,0.3461460075703754,0.9276201996920901,0.06886997058891699,2,2,,
ENSG00000103494.12,RPGRIP1L,-0.09032446901895151,-0.6780634813537308,0.928029376157623,0.017744759770681556,2,2,,
ENSG00000111832.12,RWDD1,0.09020490609998297,0.22441960886985596,0.9281243857198189,0.16156181196983502,2,3,,
ENSG00000273403.1,RP11-329B9.3,0.09,0.3677378321169814,0.9282872148296558,0.05989745858123352,1,1,,
ENSG00000246363.2,RP11-13A1.1,-0.09,-0.43907658249914117,0.9282872148296558,0.04201500971925054,1,1,,
ENSG00000168005.8,C11orf84,0.09,0.4035157975581773,0.9282872148296558,0.049746660867590435,1,2,,
ENSG00000260193.1,RP11-83N9.5,0.09,2.2560460051059814,0.9282872148296558,0.0015914357721982094,1,1,,
ENSG00000173818.16,ENDOV,-0.08962003990077375,-0.19440019343493953,0.9285891589495279,0.2125283548430415,2,2,,
ENSG00000105270.14,CLIP3,0.08947738995372634,8.987146847620936,0.9287025217009686,9.912494025248036e-05,2,2,,
ENSG00000116954.7,RRAGC,0.089,2.7850956993056077,0.9290819101211186,0.0010211740452080436,1,1,,
ENSG00000198650.10,TAT,0.089,2.8499188606294727,0.9290819101211186,0.0009752478966182662,1,1,,
ENSG00000119778.14,ATAD2B,-0.089,-4.17394300358652,0.9290819101211186,0.0004546602480998556,1,1,,
ENSG00000142039.3,CCDC97,0.089,5.230041608862309,0.9290819101211186,0.00028958077445662833,1,1,,
ENSG00000268352.1,AC007228.5,0.089,1.3451587766234814,0.9290819101211186,0.004377568132215505,1,1,,
ENSG00000149922.10,TBX6,-0.08890617156823793,-0.1694418110494994,0.9291564787759069,0.2753104201671764,3,3,,
ENSG00000204138.12,PHACTR4,-0.0887280607355018,-0.17027605768025486,0.9292980312398564,0.2715281157754617,3,5,,
ENSG00000130695.14,CEP85,-0.0880792658448306,-0.4041760659563935,0.9298136757807377,0.047490439346034266,2,2,,
ENSG00000136908.17,DPM2,0.088,0.2503659836276182,0.929876676143604,0.12354202038230855,1,1,,
ENSG00000112584.13,FAM120B,0.08799999999999998,0.2457375146311944,0.929876676143604,0.1282396786937923,1,2,,
ENSG00000154856.12,APCDD1,0.088,0.9672636211361108,0.929876676143604,0.008277051089173362,1,1,,
ENSG00000158850.14,B4GALT3,-0.088,-1.6676853669673504,0.929876676143604,0.0027844351538484162,1,1,,
ENSG00000058085.14,LAMC2,-0.08723787842417942,-0.1335658099567058,0.9304824314837197,0.4265987575841413,2,3,,
ENSG00000106803.9,SEC61B,-0.087,-5.2877429732150665,0.9306715121085709,0.0002707059688095477,1,2,,
ENSG00000166685.11,COG1,0.087,876.3808352529991,0.9306715121085709,9.854912250307209e-09,1,1,,
ENSG00000152359.14,POC5,0.087,0.30883479708931993,0.9306715121085709,0.07935714784974976,1,1,,
